0.000000 1.173447
0.033367 1.173670
0.066733 1.173735
0.100100 1.187402
0.133467 1.186642
0.166834 1.209488
0.200200 1.208194
0.233567 1.211740
0.266934 1.213316
0.300300 1.221282
0.333667 1.216587
0.367034 1.217611
0.400400 1.213265
0.433767 1.222538
0.467134 1.215240
0.500501 1.202815
0.533867 1.201394
0.567234 1.198255
0.600601 1.195561
0.633967 1.193545
0.667334 1.199700
0.700701 1.196150
0.734067 1.193336
0.767434 1.186883
0.800801 1.191606
0.834168 1.185657
0.867534 1.188640
0.900901 1.180066
0.934268 1.192312
0.967634 1.188448
1.001001 1.189490
1.034368 1.194112
1.067734 1.191746
1.101101 1.198506
1.134468 1.196670
1.167835 1.194934
1.201201 1.187486
1.234568 1.189705
1.267935 1.189022
1.301301 1.186565
1.334668 1.195314
1.368035 1.203111
1.401401 1.117617
1.434768 1.117233
1.468135 1.114050
1.501502 1.105038
1.534868 1.110775
1.568235 1.103002
1.601602 1.108282
1.634968 1.106414
1.668335 1.112692
1.701702 1.108350
1.735068 1.126050
1.768435 1.136505
1.801802 1.129369
1.835169 1.125558
1.868535 1.142714
1.901902 1.125952
1.935269 1.133000
1.968635 1.146011
2.002002 1.223513
2.035369 1.205899
2.068735 1.195211
2.102102 1.197125
2.135469 1.187815
2.168836 1.205465
2.202202 1.197490
2.235569 1.202635
2.268936 1.194410
2.302302 1.201279
2.335669 1.191726
2.369036 1.202787
2.402402 1.194791
2.435769 1.195530
2.469136 1.207108
2.502503 1.206900
2.535869 1.217554
2.569236 1.213520
2.602603 1.215709
2.635969 1.229773
2.669336 1.212529
2.702703 1.208457
2.736069 1.210359
2.769436 1.202833
2.802803 1.199567
2.836170 1.193645
2.869536 1.186158
2.902903 1.194609
2.936270 1.241572
