0.000000 1.074438
0.033367 1.068013
0.066733 1.067623
0.100100 1.066195
0.133467 1.063994
0.166834 1.063846
0.200200 1.061400
0.233567 1.063998
0.266934 1.063813
0.300300 1.064151
0.333667 1.064725
0.367034 1.068593
0.400400 1.065241
0.433767 1.067194
0.467134 1.066867
0.500501 1.063219
0.533867 1.067618
0.567234 1.069751
0.600601 1.066620
0.633967 1.065508
0.667334 1.068652
0.700701 1.075632
0.734067 1.078116
0.767434 1.077265
0.800801 1.083483
0.834168 1.083531
0.867534 1.087902
0.900901 1.087930
0.934268 1.084067
0.967634 1.078613
1.001001 1.083525
1.034368 1.088885
1.067734 1.092932
1.101101 1.092827
1.134468 1.091572
1.167835 1.090332
1.201201 1.094470
1.234568 1.098895
1.267935 1.097731
1.301301 1.097761
1.334668 1.100989
1.368035 1.099973
1.401401 1.102028
1.434768 1.104899
1.468135 1.098068
1.501502 1.098756
1.534868 1.102835
1.568235 1.108996
1.601602 1.103910
1.634968 1.107328
1.668335 1.107110
1.701702 1.095507
1.735068 1.093179
1.768435 1.099332
1.801802 1.098399
1.835169 1.116234
1.868535 1.126933
1.901902 1.130871
1.935269 1.125482
1.968635 1.107711
2.002002 1.100466
2.035369 1.092462
2.068735 1.095341
2.102102 1.108570
2.135469 1.112865
2.168836 1.104655
2.202202 1.097810
2.235569 1.104494
2.268936 1.102324
2.302302 1.104567
2.335669 1.101744
2.369036 1.104093
2.402402 1.106475
2.435769 1.102681
2.469136 1.101938
2.502503 1.095462
2.535869 1.105562
2.569236 1.104387
2.602603 1.110320
2.635969 1.100709
2.669336 1.094418
2.702703 1.088802
2.736069 1.087930
2.769436 1.089872
2.802803 1.088936
2.836170 1.095298
2.869536 1.091470
2.902903 1.092503
2.936270 1.092068
2.969636 1.094730
3.003003 1.094734
3.036370 1.097497
3.069736 1.090741
3.103103 1.087223
3.136470 1.099669
3.169837 1.099298
3.203203 1.109432
3.236570 1.110728
3.269937 1.111341
3.303303 1.104505
3.336670 1.103801
3.370037 1.101220
3.403403 1.102749
3.436770 1.109955
3.470137 1.109898
3.503504 1.110820
3.536870 1.106614
3.570237 1.096563
3.603604 1.128032
3.636970 1.120440
3.670337 1.088499
3.703704 1.091581
3.737070 1.107653
3.770437 1.112131
3.803804 1.099088
3.837171 1.094204
3.870537 1.087705
3.903904 1.092065
3.937271 1.086890
3.970637 1.089792
4.004004 1.091398
4.037371 1.096252
4.070737 1.102340
4.104104 1.113586
4.137471 1.119477
4.170838 1.143401
4.204204 1.137719
4.237571 1.149242
4.270938 1.109966
4.304304 1.116364
4.337671 1.103683
4.371038 1.125594
4.404404 1.189469
4.437771 1.178938
4.471138 1.158941
4.504505 1.136578
4.537871 1.107831
4.571238 1.082199
4.604605 1.078872
4.637971 1.076151
4.671338 1.079515
4.704705 1.089888
4.738071 1.091317
4.771438 1.095222
4.804805 1.094460
4.838172 1.104616
4.871538 1.121867
4.904905 1.113534
4.938272 1.139626
4.971638 1.110043
5.005005 1.084129
5.038372 1.074702
5.071738 1.075189
5.105105 1.106096
5.138472 1.128406
5.171839 1.141857
5.205205 1.131125
5.238572 1.097449
5.271939 1.079961
5.305305 1.056547
5.338672 1.079827
5.372039 1.081075
5.405405 1.059298
5.438772 1.063926
5.472139 1.067878
5.505506 1.068236
5.538872 1.073064
5.572239 1.081670
5.605606 1.092662
5.638972 1.096089
5.672339 1.088114
5.705706 1.083276
5.739072 1.094832
5.772439 1.097827
5.805806 1.108787
5.839173 1.098463
5.872539 1.089308
5.905906 1.086046
5.939273 1.085410
5.972639 1.088098
6.006006 1.085230
6.039373 1.083201
6.072739 1.085803
6.106106 1.086266
6.139473 1.086985
