Frame X1 Y1 Flag1
1 21.143354 19.487982  
2 21.17796 19.516434  
3 21.161589 19.464529  
4 21.111176 19.420921  
5 21.188469 19.328411  
6 21.26072 19.290064  
7 21.300262 19.176323  
8 21.313599 19.253279  
9 21.391788 19.249765  
10 21.437864 19.280083  
11 21.531006 19.220968  
12 21.389595 19.230726  
13 21.297365 19.209427  
14 21.311298 19.173187  
15 21.414747 19.17796  
16 21.546322 19.232786  
17 21.469543 19.21658  
18 21.447006 19.279963  
19 21.367077 19.347187  
20 21.289276 19.298786  
21 21.18453 19.302172  
22 21.141466 19.40144  
23 21.135933 19.408482  
24 21.04928 19.436502  
25 20.933544 19.403276  
26 20.85652 19.317568  
27 20.879133 19.342415  
28 20.875702 19.370802  
29 20.820566 19.384172  
30 20.7432 19.420609  
31 20.801323 19.385641  
32 20.721182 19.400827  
33 20.667448 19.442123  
34 20.464249 19.5052  
35 20.477324 19.50487  
36 20.464201 19.459652  
37 20.486887 19.50344  
38 20.478823 19.560913  
39 20.475832 19.585558  
40 20.466148 19.652079  
41 20.467682 19.633364  
42 20.404171 19.60916  
43 20.378157 19.639545  
44 20.36137 19.666191  
45 20.33388 19.645004  
46 20.260626 19.597204  
47 20.264877 19.483576  
48 20.295805 19.42654  
49 20.39955 19.466911  
50 20.52193 19.556906  
51 20.58751 19.565273  
52 20.677021 19.57081  
53 20.688225 19.659615  
54 20.69255 19.729298  
55 20.733772 19.717236  
56 20.70938 19.735296  
57 20.750294 19.647312  
58 20.757477 19.694307  
59 20.760378 19.792933  
60 20.704124 19.810114  
61 20.826586 19.823854  
62 20.809502 19.870602  
63 20.665503 19.858519  
64 20.581102 19.81566  
65 20.610863 19.80466  
66 20.650084 19.828444  
67 20.578533 19.703701  
68 20.538366 19.617292  
69 20.599483 19.711235  
70 20.704756 19.706966  
71 20.863762 19.716808  
72 20.99952 19.747269  
73 21.069239 19.792301  
74 20.981937 19.753057  
75 20.946222 19.787724  
76 20.991112 19.879168  
77 21.008131 19.861963  
78 21.001165 19.887094  
79 20.936722 19.932556  
80 20.982344 19.878828  
81 21.023382 19.876934  
82 21.115381 19.879675  
83 21.136185 19.995821  
84 21.050516 20.048397  
85 21.081907 20.151508  
86 21.025652 20.177824  
87 21.018139 20.170918  
88 21.047773 20.188444  
89 21.197102 20.321043  
90 21.187763 20.302307  
91 21.216543 20.315504  
92 21.329754 20.356895  
93 21.300987 20.302732  
94 21.36825 20.297037  
95 21.427467 20.326826  
96 21.45387 20.364595  
97 21.537357 20.377394  
98 21.508463 20.379852  
99 21.58562 20.391842  
100 21.571302 20.403152  
101 21.584574 20.38612  
102 21.532057 20.391832  
103 21.541845 20.352348  
104 21.542837 20.393362  
105 21.594116 20.368267  
106 21.568907 20.387949  
107 21.565723 20.510069  
108 21.52798 20.597315  
109 21.565788 20.661516  
110 21.500763 20.652575  
111 21.56377 20.684114  
112 21.542282 20.77485  
113 21.47732 20.770824  
114 21.569038 20.792377  
115 21.57098 20.858713  
116 21.458029 20.84908  
117 21.477638 20.92964  
118 21.499247 20.981852  
119 21.561867 21.002  
120 21.644772 21.027843  
121 21.527878 21.023796  
122 21.451086 20.997551  
123 21.443823 21.034674  
124 21.494741 21.063906  
125 21.462456 21.094482  
126 21.53557 21.040663  
127 21.522966 21.01805  
128 21.52211 21.066397  
129 21.525333 21.066591  
130 21.494009 21.064436  
131 21.41434 20.95546  
132 21.446043 20.916351  
133 21.470201 20.880163  
134 21.400312 20.905779  
135 21.416836 20.917677  
136 21.439545 20.84614  
137 21.478924 20.713863  
138 21.485985 20.57753  
139 21.445484 20.517126  
140 21.412058 20.513592  
141 21.3658 20.57166  
142 21.317493 20.692984  
143 21.26676 20.747477  
144 21.219822 20.80125  
145 21.148445 20.871717  
146 21.044016 20.794935  
147 21.01886 20.729511  
148 21.07233 20.581202  
149 21.064045 20.62841  
150 21.060127 20.626045  
151 21.057705 20.643888  
152 21.04267 20.624376  
153 21.024097 20.656841  
154 21.076181 20.614445  
155 21.027882 20.527044  
156 20.99648 20.537886  
157 20.941654 20.527431  
158 20.97003 20.632023  
159 20.986074 20.596336  
160 21.024044 20.656342  
161 21.080563 20.648195  
162 21.067333 20.591412  
163 21.10359 20.597612  
164 21.10086 20.618374  
165 21.099104 20.56704  
166 21.124254 20.643948  
167 21.067417 20.66385  
168 21.128555 20.717009  
169 21.062458 20.686357  
170 21.07408 20.77501  
171 21.013592 20.802414  
172 20.99632 20.82075  
173 21.048346 20.78297  
174 21.027569 20.811018  
175 20.985958 20.772842  
176 20.896305 20.715813  
177 20.846138 20.714901  
178 20.753807 20.832468  
179 20.711245 20.913671  
180 20.70888 20.921396  
181 20.680534 20.876863  
182 20.553814 20.95377  
183 20.534079 20.93903  
184 20.44654 20.96753  
185 20.484785 20.88508  
186 20.578342 20.891808  
187 20.573553 20.777842  
188 20.420967 20.678526  
189 20.357792 20.714539  
190 20.330563 20.671892  
191 20.329824 20.648966  
192 20.397211 20.7108  
193 20.365324 20.764431  
194 20.380133 20.796495  
195 20.362926 20.72269  
196 20.386541 20.658195  
197 20.44277 20.63423  
198 20.454077 20.655054  
199 20.439695 20.75697  
200 20.404734 20.819786  
201 20.409966 20.639826  
202 20.48422 20.599535  
203 20.475033 20.568783  
204 20.517174 20.507568  
205 20.453932 20.481144  
206 20.466166 20.460836  
207 20.502779 20.444843  
208 20.566275 20.41503  
209 20.55384 20.49575  
210 20.393362 20.51987  
211 20.387838 20.606447  
212 20.436884 20.6174  
213 20.37558 20.634087  
214 20.356163 20.59274  
215 20.35298 20.659801  
216 20.455711 20.664194  
217 20.4754 20.579966  
218 20.579853 20.634375  
219 20.689785 20.73643  
220 20.670372 20.664835  
221 20.673101 20.72151  
222 20.699158 20.628445  
223 20.65269 20.622309  
224 20.654716 20.642723  
225 20.713594 20.640882  
226 20.68386 20.58513  
227 20.732353 20.70502  
228 20.670862 20.691292  
229 20.60968 20.795816  
230 20.61366 20.849897  
231 20.599169 20.774504  
232 20.595915 20.750221  
233 20.49464 20.743061  
234 20.441776 20.7675  
235 20.423767 20.744535  
236 20.470211 20.638071  
237 20.497114 20.662785  
238 20.435976 20.741602  
239 20.49612 20.740366  
240 20.517925 20.731142  
241 20.464 20.7775  
242 20.288807 20.738693  
243 20.287516 20.692545  
244 20.247425 20.643492  
245 20.193651 20.695206  
246 20.156916 20.72481  
247 20.121035 20.740017  
248 20.149496 20.671005  
249 20.124472 20.66702  
250 19.975636 20.669256  
251 19.862478 20.711391  
252 19.840612 20.736551  
253 19.86471 20.79379  
254 19.853495 20.816751  
255 19.872011 20.849304  
256 19.905647 20.850891  
257 19.925323 20.831944  
258 19.91666 20.82809  
259 19.927855 20.884413  
260 19.895578 20.935064  
261 19.910055 20.843678  
262 19.802279 20.737692  
263 19.781916 20.708237  
264 19.715305 20.709593  
265 19.659592 20.61127  
266 19.555498 20.58471  
267 19.558844 20.554672  
268 19.608137 20.508581  
269 19.543545 20.500933  
270 19.550413 20.514364  
271 19.603687 20.551527  
272 19.692516 20.504025  
273 19.730993 20.53255  
274 19.748495 20.609024  
275 19.787935 20.687872  
276 19.69223 20.720383  
277 19.624815 20.752079  
278 19.517742 20.71331  
279 19.377586 20.640642  
280 19.266573 20.664667  
281 19.305754 20.57471  
282 19.359026 20.63468  
283 19.399038 20.66515  
284 19.472134 20.655916  
285 19.522472 20.667463  
286 19.589151 20.665766  
287 19.656822 20.746971  
288 19.68787 20.725082  
289 19.685297 20.669212  
290 19.733995 20.652884  
291 19.632551 20.60146  
292 19.610851 20.63782  
293 19.591835 20.56003  
294 19.539917 20.510859  
295 19.403824 20.531752  
296 19.350893 20.555511  
297 19.36195 20.444277  
298 19.329035 20.448124  
299 19.368357 20.414354  
300 19.393404 20.38561  
301 19.330425 20.440199  
302 19.36184 20.40438  
303 19.312359 20.547754  
304 19.293186 20.67921  
305 19.3107 20.697636  
306 19.208046 20.663145  
307 19.102552 20.696663  
308 19.187561 20.71829  
309 19.20811 20.733065  
310 19.200338 20.846281  
311 19.229979 20.818619  
312 19.300274 20.910606  
313 19.474424 20.933992  
314 19.54 20.980722  
315 19.620173 20.95015  
316 19.645273 20.994827  
317 19.69755 20.992104  
318 19.700129 21.006699  
319 19.666927 21.024937  
320 19.672558 21.03314  
321 19.616276 20.922018  
322 19.60561 20.92566  
323 19.639816 20.90982  
324 19.636835 21.023867  
325 19.584488 20.990883  
326 19.518423 20.974377  
327 19.571293 20.964924  
328 19.627104 20.96395  
329 19.60478 21.010784  
330 19.634644 20.982513  
331 19.575544 21.015392  
332 19.53302 21.050034  
333 19.508476 21.07026  
334 19.380196 20.961035  
335 19.359468 20.965166  
336 19.33348 21.035429  
337 19.233713 20.956627  
338 19.251358 20.885382  
339 19.306498 20.887096  
340 19.377289 20.790855  
341 19.344568 20.760878  
342 19.375343 20.809738  
343 19.37341 20.906343  
344 19.38226 20.871328  
345 19.392086 20.869394  
346 19.474602 20.89196  
347 19.508955 20.894703  
348 19.505316 20.827423  
349 19.4893 20.887842  
350 19.453556 20.976963  
351 19.44614 20.968155  
352 19.51134 20.90683  
353 19.575659 20.913033  
354 19.565695 20.862915  
355 19.52041 20.968935  
356 19.507317 21.028715  
357 19.58364 21.005554  
358 19.56265 21.063406  
359 19.515198 21.176031  
360 19.537085 21.177382  
361 19.636738 21.140451  
362 19.709175 21.089043  
363 19.754374 21.087849  
364 19.78982 21.06804  
365 19.715755 21.063168  
366 19.71399 21.134604  
367 19.70722 21.164768  
368 19.704645 21.09935  
369 19.783928 21.063435  
370 19.738882 20.97134  
371 19.71336 20.955145  
372 19.776379 20.91437  
373 19.765398 20.88102  
374 19.78712 20.913078  
375 19.824974 20.911684  
376 19.824448 20.830513  
377 19.841883 20.847208  
378 19.806133 20.866968  
379 19.768784 20.85441  
380 19.719368 20.742014  
381 19.775696 20.738491  
382 19.782803 20.665728  
383 19.775988 20.705349  
384 19.752205 20.678484  
385 19.70306 20.57985  
386 19.65027 20.605  
387 19.67865 20.641127  
388 19.758095 20.621805  
389 19.914234 20.610662  
390 19.976448 20.629768  
391 20.082977 20.631575  
392 20.151093 20.66586  
393 20.128525 20.749067  
394 20.168951 20.718222  
395 20.22945 20.742254  
396 20.2088 20.76502  
397 20.186378 20.810738  
398 20.089191 20.83715  
399 20.02319 20.842615  
400 20.132627 20.814898  
401 20.181574 20.79299  
402 20.248716 20.796787  
403 20.280231 20.740599  
404 20.230463 20.798828  
405 20.290373 20.79729  
406 20.33633 20.868847  
407 20.30276 20.901094  
408 20.218496 20.815514  
409 20.160776 20.877337  
410 20.20564 20.869823  
411 20.193987 20.882664  
412 20.082045 20.875986  
413 20.116459 20.877548  
414 20.185505 20.846598  
415 20.14247 20.902023  
416 20.18004 20.873468  
417 20.092989 20.907465  
418 20.044247 20.93074  
419 19.947094 20.909174  
420 19.88306 20.946306  
421 19.937151 20.969854  
422 19.97006 20.973654  
423 19.974533 20.997038  
424 19.926474 20.933321  
425 19.858994 20.928936  
426 19.87613 20.853594  
427 19.90658 20.844069  
428 19.911354 20.865313  
429 19.882425 20.895613  
430 19.864168 20.83911  
431 19.902632 20.859947  
432 19.903214 20.821331  
433 19.79657 20.892906  
434 19.802307 20.956406  
435 19.862326 21.028198  
436 19.867826 21.07089  
437 19.959183 21.087461  
438 20.024622 21.134417  
439 20.167404 21.20865  
440 20.213522 21.179516  
441 20.30785 21.225216  
442 20.310223 21.220512  
443 20.179604 21.151285  
444 20.113075 21.230255  
445 20.164324 21.172022  
446 20.17702 21.146584  
447 20.15162 21.08406  
448 20.118525 21.039528  
449 20.033514 20.892796  
450 19.979382 20.795364  
451 19.99205 20.80103  
452 20.004896 20.80279  
453 19.942371 20.875298  
454 19.930357 20.845596  
455 19.990604 20.795921  
456 19.984318 20.817923  
457 19.96353 20.795588  
458 20.01422 20.852068  
459 20.014212 20.821295  
460 19.944658 20.858612  
461 19.964441 20.841257  
462 19.980234 20.825314  
463 20.067114 20.89267  
464 20.0849 20.915325  
465 20.051903 21.03583  
466 20.108158 21.201033  
467 20.155632 21.291441  
468 20.125555 21.399603  
469 20.049635 21.418694  
470 19.994638 21.359877  
471 19.987223 21.327621  
472 19.981071 21.33078  
473 20.00046 21.41878  
474 19.945658 21.4712  
475 19.907215 21.424585  
476 19.945292 21.38383  
477 20.004433 21.439972  
478 19.958193 21.404968  
479 20.011507 21.407656  
480 20.004547 21.414057  
481 19.949924 21.35045  
482 19.932484 21.344618  
483 19.998009 21.419453  
484 20.054201 21.525629  
485 20.081991 21.518425  
486 20.046608 21.537771  
487 20.054596 21.53655  
488 20.062536 21.50762  
489 20.105038 21.407784  
490 20.153328 21.400303  
491 20.146984 21.383238  
492 20.159695 21.337313  
493 20.105276 21.323174  
494 20.210379 21.224651  
495 20.249893 21.173344  
496 20.203756 21.188608  
497 20.182775 21.176779  
498 20.208042 21.176558  
499 20.147005 21.196953  
500 20.164297 21.158764  
501 20.120152 21.132223  
502 20.065863 21.197588  
503 20.04817 21.257788  
504 20.143478 21.270954  
505 20.271763 21.271702  
506 20.212627 21.34643  
507 20.175549 21.267408  
508 20.18133 21.182955  
509 20.219835 21.161089  
510 20.254005 21.176828  
511 20.244736 21.28853  
512 20.187073 21.232765  
513 20.238152 21.105127  
514 20.249569 21.144766  
515 20.313309 21.164675  
516 20.34981 21.244741  
517 20.407755 21.254702  
518 20.436357 21.155085  
519 20.393257 21.187685  
520 20.344378 21.205465  
521 20.25105 21.198088  
522 20.225367 21.253506  
523 20.197556 21.299  
524 20.177532 21.31664  
525 20.20166 21.231184  
526 20.255783 21.080036  
527 20.2756 21.073317  
528 20.266367 21.143608  
529 20.192297 21.177254  
530 20.095007 21.152506  
531 20.12366 21.139622  
532 20.192863 21.143602  
533 20.147165 21.095015  
534 20.187067 21.036552  
535 20.26042 21.028576  
536 20.281301 21.05503  
537 20.114962 21.030792  
538 20.085417 21.053308  
539 20.13239 21.033714  
540 20.088526 21.025656  
541 20.093538 21.09851  
542 20.107817 21.08971  
543 20.040228 21.037693  
544 20.0202 21.023937  
545 20.023247 21.137272  
546 19.982027 21.061298  
547 19.99542 21.065155  
548 19.920307 21.174717  
549 19.945288 21.118492  
550 19.914013 21.065254  
551 19.815619 21.07519  
552 19.764984 21.062433  
553 19.725243 20.960995  
554 19.601023 20.929169  
555 19.64864 20.978651  
556 19.647043 20.978275  
557 19.638378 20.982265  
558 19.67078 20.848343  
559 19.729914 20.78811  
560 19.80716 20.763865  
561 19.858133 20.748432  
562 19.865595 20.76193  
563 19.909084 20.77675  
564 19.94047 20.813377  
565 19.879007 20.742704  
566 19.932787 20.765879  
567 20.030313 20.71065  
568 20.158236 20.684137  
569 20.326996 20.538546  
570 20.381332 20.413755  
571 20.328354 20.382105  
572 20.341873 20.395958  
573 20.310703 20.480707  
574 20.237345 20.453302  
575 20.199638 20.43312  
576 20.147482 20.42606  
577 20.181713 20.372894  
578 20.18157 20.364105  
579 20.199646 20.399166  
580 20.175589 20.287233  
581 20.162832 20.316448  
582 20.266647 20.38549  
583 20.314219 20.35551  
584 20.414755 20.31136  
585 20.369661 20.360529  
586 20.408285 20.375673  
587 20.312206 20.443457  
588 20.269869 20.439493  
589 20.287874 20.40926  
590 20.198412 20.51397  
591 20.164333 20.540716  
592 20.08264 20.585228  
593 20.025425 20.555641  
594 19.985283 20.500595  
595 19.964447 20.458567  
596 19.979767 20.36952  
597 19.935928 20.334108  
598 19.896908 20.443213  
599 19.926523 20.382547  
600 19.947538 20.290117  
601 20.01555 20.315071  
602 20.035269 20.36446  
603 20.034561 20.39028  
604 20.065054 20.357452  
605 20.064856 20.29098  
606 20.071386 20.194891  
607 20.025074 20.132872  
608 19.992104 20.141474  
609 19.96855 20.172668  
610 19.91157 20.20612  
611 19.872595 20.243921  
612 19.854223 20.29357  
613 19.922722 20.25334  
614 19.880505 20.163351  
615 19.90063 20.103037  
616 19.998306 20.050339  
617 20.00086 20.033264  
618 19.984903 20.084648  
619 19.901178 20.187979  
620 19.895138 20.231958  
621 19.874975 20.100182  
622 19.912245 20.018328  
623 19.898361 20.04958  
624 19.954208 20.08007  
625 20.083828 20.262009  
626 20.02299 20.373087  
627 20.023544 20.330301  
628 20.082605 20.327093  
629 20.088505 20.283226  
630 20.131107 20.250818  
631 20.080318 20.287468  
632 20.14657 20.360704  
633 20.15897 20.358362  
634 20.137573 20.353075  
635 20.07091 20.368233  
636 20.016695 20.427872  
637 19.985897 20.387339  
638 19.92064 20.322618  
639 19.933077 20.230991  
640 19.890602 20.278418  
641 19.841692 20.275229  
642 19.842913 20.240683  
643 19.783247 20.214602  
644 19.734186 20.393269  
645 19.716225 20.550901  
646 19.67248 20.587168  
647 19.648972 20.440195  
648 19.66899 20.497375  
649 19.673317 20.533726  
650 19.598158 20.562374  
651 19.469585 20.561573  
652 19.405605 20.597872  
653 19.333136 20.656267  
654 19.337433 20.657528  
655 19.365356 20.613617  
656 19.331734 20.510487  
657 19.31982 20.537893  
658 19.456223 20.567585  
659 19.536106 20.522799  
660 19.578392 20.605778  
661 19.625826 20.688032  
662 19.657532 20.70604  
663 19.62881 20.611355  
664 19.446161 20.607891  
665 19.447578 20.602758  
666 19.430672 20.594177  
667 19.427534 20.6015  
668 19.427448 20.472775  
669 19.412733 20.439373  
670 19.432598 20.441711  
671 19.417269 20.387953  
672 19.424084 20.320326  
673 19.31894 20.416801  
674 19.307167 20.418648  
675 19.2475 20.367695  
676 19.19828 20.427996  
677 19.289566 20.470177  
678 19.358913 20.459553  
679 19.401758 20.485422  
680 19.446106 20.455828  
681 19.45023 20.463852  
682 19.527384 20.38978  
683 19.612816 20.317572  
684 19.690472 20.238895  
685 19.73845 20.183512  
686 19.754158 20.140137  
687 19.77497 20.086805  
688 19.739668 19.97949  
689 19.825514 19.900673  
690 19.878067 19.896645  
691 19.85777 19.822187  
692 19.92153 19.868841  
693 19.838726 19.903118  
694 19.756712 19.919384  
695 19.909683 19.915073  
696 19.923618 19.889458  
697 19.934446 19.880844  
698 19.952066 19.843334  
699 19.929174 19.815823  
700 19.839731 19.854446  
701 19.832111 19.843916  
702 19.915308 19.816471  
703 19.871038 19.905346  
704 19.814014 20.00693  
705 19.758064 19.989435  
706 19.581905 20.03006  
707 19.537817 20.100763  
708 19.533062 20.080765  
709 19.54103 19.964085  
710 19.615206 19.866354  
711 19.609848 19.849216  
712 19.653751 19.822271  
713 19.684061 19.87926  
714 19.656412 19.823734  
715 19.65968 19.85158  
716 19.636248 19.875145  
717 19.699942 19.87116  
718 19.78956 19.850508  
719 19.802326 19.833149  
720 19.854317 19.840485  
721 19.90002 19.877348  
722 19.968428 19.890944  
723 20.027678 19.809933  
724 20.151379 19.729155  
725 20.117922 19.67364  
726 20.115755 19.635624  
727 20.092068 19.559408  
728 20.009193 19.554232  
729 20.088041 19.52315  
730 20.139513 19.615427  
731 20.20293 19.608353  
732 20.288736 19.537508  
733 20.39225 19.515593  
734 20.46707 19.426289  
735 20.526306 19.397524  
736 20.53393 19.522038  
737 20.53036 19.55559  
738 20.45943 19.614624  
739 20.487307 19.543043  
740 20.554815 19.553247  
741 20.499989 19.50387  
742 20.461573 19.4746  
743 20.413557 19.431063  
744 20.367796 19.316721  
745 20.442724 19.253656  
746 20.480625 19.310734  
747 20.426558 19.360254  
748 20.413158 19.444935  
749 20.447603 19.547316  
750 20.289799 19.533846  
751 20.200668 19.54505  
752 20.080711 19.505713  
753 20.090105 19.509005  
754 20.190252 19.503517  
755 20.279255 19.514585  
756 20.259645 19.498598  
757 20.234703 19.41797  
758 20.336014 19.340054  
759 20.183594 19.3247  
760 20.080097 19.343376  
761 20.05503 19.408728  
762 20.12583 19.473064  
763 20.162289 19.51583  
764 20.111498 19.488895  
765 20.040026 19.482805  
766 20.104404 19.470139  
767 20.062824 19.446682  
768 19.954508 19.352554  
769 19.861485 19.338772  
770 19.79065 19.36301  
771 19.854115 19.361586  
772 19.930145 19.457159  
773 19.859241 19.41456  
774 19.856825 19.438244  
775 19.809824 19.577929  
776 19.746035 19.53742  
777 19.721298 19.474424  
778 19.70931 19.412008  
779 19.61554 19.355387  
780 19.545618 19.25664  
781 19.528751 19.384037  
782 19.501163 19.387688  
783 19.562735 19.359186  
784 19.519476 19.320288  
785 19.389505 19.260227  
786 19.300716 19.22288  
787 19.2656 18.973673  
788 19.283894 18.976358  
789 19.364536 18.883331  
790 19.358025 18.86661  
791 19.431316 18.83782  
792 19.512547 18.916824  
793 19.483522 18.839907  
794 19.524559 18.74387  
795 19.518251 18.86888  
796 19.497253 18.819384  
797 19.579504 18.779173  
798 19.464144 18.757254  
799 19.410103 18.772669  
800 19.370146 18.805525  
801 19.231953 18.73305  
802 19.255102 18.733091  
803 19.2851 18.803768  
804 19.271275 18.786058  
805 19.215645 18.816551  
806 19.177156 18.829084  
807 19.182299 18.78662  
808 19.266706 18.722963  
809 19.280931 18.80151  
810 19.274836 18.79784  
811 19.281391 18.779345  
812 19.266212 18.834196  
813 19.23606 18.748524  
814 19.259949 18.709167  
815 19.345142 18.700521  
816 19.450424 18.75846  
817 19.441895 18.765284  
818 19.484333 18.762663  
819 19.501421 18.780844  
820 19.44809 18.68066  
821 19.401056 18.763721  
822 19.378536 18.783731  
823 19.43669 18.856356  
824 19.3496 18.849028  
825 19.2252 18.769676  
826 19.216955 18.783884  
827 19.240746 18.785816  
828 19.241457 18.703909  
829 19.130255 18.656033  
830 19.105875 18.644814  
831 19.050772 18.658148  
832 19.138853 18.547207  
833 19.182558 18.497515  
834 19.217628 18.409288  
835 19.274136 18.426504  
836 19.240053 18.411797  
837 19.244844 18.390661  
838 19.291677 18.408144  
839 19.307386 18.397139  
840 19.214949 18.395483  
841 19.12536 18.306376  
842 19.111692 18.260841  
843 19.148403 18.239063  
844 19.173687 18.303886  
845 19.067719 18.204182  
846 18.92331 18.174963  
847 18.931828 18.170895  
848 18.866123 18.192862  
849 18.846004 18.26256  
850 18.85181 18.396318  
851 18.877401 18.438564  
852 18.825321 18.360554  
853 18.855808 18.229689  
854 19.014925 18.166422  
855 19.094198 18.146488  
856 19.0125 18.104795  
857 18.944462 18.102776  
858 18.970926 18.063684  
859 19.0063 18.03568  
860 18.936527 17.981325  
861 18.95689 18.121742  
862 18.93747 18.30101  
863 18.998678 18.330917  
864 19.015236 18.386925  
865 19.005217 18.372776  
