21.143354 19.487982
21.177960 19.516434
21.161589 19.464529
21.111176 19.420921
21.188469 19.328411
21.260720 19.290064
21.300262 19.176323
21.313599 19.253279
21.391788 19.249765
21.437864 19.280083
21.531006 19.220968
21.389595 19.230726
21.297365 19.209427
21.311298 19.173187
21.414747 19.177960
21.546322 19.232786
21.469543 19.216580
21.447006 19.279963
21.367077 19.347187
21.289276 19.298786
21.184530 19.302172
21.141466 19.401440
21.135933 19.408482
21.049280 19.436502
20.933544 19.403276
20.856520 19.317568
20.879133 19.342415
20.875702 19.370802
20.820566 19.384172
20.743200 19.420609
20.801323 19.385641
20.721182 19.400827
20.667448 19.442123
20.464249 19.505200
20.477324 19.504870
20.464201 19.459652
20.486887 19.503440
20.478823 19.560913
20.475832 19.585558
20.466148 19.652079
20.467682 19.633364
20.404171 19.609160
20.378157 19.639545
20.361370 19.666191
20.333880 19.645004
20.260626 19.597204
20.264877 19.483576
20.295805 19.426540
20.399550 19.466911
20.521930 19.556906
20.587510 19.565273
20.677021 19.570810
20.688225 19.659615
20.692550 19.729298
20.733772 19.717236
20.709380 19.735296
20.750294 19.647312
20.757477 19.694307
20.760378 19.792933
20.704124 19.810114
20.826586 19.823854
20.809502 19.870602
20.665503 19.858519
20.581102 19.815660
20.610863 19.804660
20.650084 19.828444
20.578533 19.703701
20.538366 19.617292
20.599483 19.711235
20.704756 19.706966
20.863762 19.716808
20.999520 19.747269
21.069239 19.792301
20.981937 19.753057
20.946222 19.787724
20.991112 19.879168
21.008131 19.861963
21.001165 19.887094
20.936722 19.932556
20.982344 19.878828
21.023382 19.876934
21.115381 19.879675
21.136185 19.995821
21.050516 20.048397
21.081907 20.151508
21.025652 20.177824
21.018139 20.170918
21.047773 20.188444
21.197102 20.321043
21.187763 20.302307
21.216543 20.315504
21.329754 20.356895
21.300987 20.302732
21.368250 20.297037
21.427467 20.326826
21.453870 20.364595
21.537357 20.377394
21.508463 20.379852
21.585620 20.391842
21.571302 20.403152
21.584574 20.386120
21.532057 20.391832
21.541845 20.352348
21.542837 20.393362
21.594116 20.368267
21.568907 20.387949
21.565723 20.510069
21.527980 20.597315
21.565788 20.661516
21.500763 20.652575
21.563770 20.684114
21.542282 20.774850
21.477320 20.770824
21.569038 20.792377
21.570980 20.858713
21.458029 20.849080
21.477638 20.929640
21.499247 20.981852
21.561867 21.002000
21.644772 21.027843
21.527878 21.023796
21.451086 20.997551
21.443823 21.034674
21.494741 21.063906
21.462456 21.094482
21.535570 21.040663
21.522966 21.018050
21.522110 21.066397
21.525333 21.066591
21.494009 21.064436
21.414340 20.955460
21.446043 20.916351
21.470201 20.880163
21.400312 20.905779
21.416836 20.917677
21.439545 20.846140
21.478924 20.713863
21.485985 20.577530
21.445484 20.517126
21.412058 20.513592
21.365800 20.571660
21.317493 20.692984
21.266760 20.747477
21.219822 20.801250
21.148445 20.871717
21.044016 20.794935
21.018860 20.729511
21.072330 20.581202
21.064045 20.628410
21.060127 20.626045
21.057705 20.643888
21.042670 20.624376
21.024097 20.656841
21.076181 20.614445
21.027882 20.527044
20.996480 20.537886
20.941654 20.527431
20.970030 20.632023
20.986074 20.596336
21.024044 20.656342
21.080563 20.648195
21.067333 20.591412
21.103590 20.597612
21.100860 20.618374
21.099104 20.567040
21.124254 20.643948
21.067417 20.663850
21.128555 20.717009
21.062458 20.686357
21.074080 20.775010
21.013592 20.802414
20.996320 20.820750
21.048346 20.782970
21.027569 20.811018
20.985958 20.772842
20.896305 20.715813
20.846138 20.714901
20.753807 20.832468
20.711245 20.913671
20.708880 20.921396
20.680534 20.876863
20.553814 20.953770
20.534079 20.939030
20.446540 20.967530
20.484785 20.885080
20.578342 20.891808
20.573553 20.777842
20.420967 20.678526
20.357792 20.714539
20.330563 20.671892
20.329824 20.648966
20.397211 20.710800
20.365324 20.764431
20.380133 20.796495
20.362926 20.722690
20.386541 20.658195
20.442770 20.634230
20.454077 20.655054
20.439695 20.756970
20.404734 20.819786
20.409966 20.639826
20.484220 20.599535
20.475033 20.568783
20.517174 20.507568
20.453932 20.481144
20.466166 20.460836
20.502779 20.444843
20.566275 20.415030
20.553840 20.495750
20.393362 20.519870
20.387838 20.606447
20.436884 20.617400
20.375580 20.634087
20.356163 20.592740
20.352980 20.659801
20.455711 20.664194
20.475400 20.579966
20.579853 20.634375
20.689785 20.736430
20.670372 20.664835
20.673101 20.721510
20.699158 20.628445
20.652690 20.622309
20.654716 20.642723
20.713594 20.640882
20.683860 20.585130
20.732353 20.705020
20.670862 20.691292
20.609680 20.795816
20.613660 20.849897
20.599169 20.774504
20.595915 20.750221
20.494640 20.743061
20.441776 20.767500
20.423767 20.744535
20.470211 20.638071
20.497114 20.662785
20.435976 20.741602
20.496120 20.740366
20.517925 20.731142
20.464000 20.777500
20.288807 20.738693
20.287516 20.692545
20.247425 20.643492
20.193651 20.695206
20.156916 20.724810
20.121035 20.740017
20.149496 20.671005
20.124472 20.667020
19.975636 20.669256
19.862478 20.711391
19.840612 20.736551
19.864710 20.793790
19.853495 20.816751
19.872011 20.849304
19.905647 20.850891
19.925323 20.831944
19.916660 20.828090
19.927855 20.884413
19.895578 20.935064
19.910055 20.843678
19.802279 20.737692
19.781916 20.708237
19.715305 20.709593
19.659592 20.611270
19.555498 20.584710
19.558844 20.554672
19.608137 20.508581
19.543545 20.500933
19.550413 20.514364
19.603687 20.551527
19.692516 20.504025
19.730993 20.532550
19.748495 20.609024
19.787935 20.687872
19.692230 20.720383
19.624815 20.752079
19.517742 20.713310
19.377586 20.640642
19.266573 20.664667
19.305754 20.574710
19.359026 20.634680
19.399038 20.665150
19.472134 20.655916
19.522472 20.667463
19.589151 20.665766
19.656822 20.746971
19.687870 20.725082
19.685297 20.669212
19.733995 20.652884
19.632551 20.601460
19.610851 20.637820
19.591835 20.560030
19.539917 20.510859
19.403824 20.531752
19.350893 20.555511
19.361950 20.444277
19.329035 20.448124
19.368357 20.414354
19.393404 20.385610
19.330425 20.440199
19.361840 20.404380
19.312359 20.547754
19.293186 20.679210
19.310700 20.697636
19.208046 20.663145
19.102552 20.696663
19.187561 20.718290
19.208110 20.733065
19.200338 20.846281
19.229979 20.818619
19.300274 20.910606
19.474424 20.933992
19.540000 20.980722
19.620173 20.950150
19.645273 20.994827
19.697550 20.992104
19.700129 21.006699
19.666927 21.024937
19.672558 21.033140
19.616276 20.922018
19.605610 20.925660
19.639816 20.909820
19.636835 21.023867
19.584488 20.990883
19.518423 20.974377
19.571293 20.964924
19.627104 20.963950
19.604780 21.010784
19.634644 20.982513
19.575544 21.015392
19.533020 21.050034
19.508476 21.070260
19.380196 20.961035
19.359468 20.965166
19.333480 21.035429
19.233713 20.956627
19.251358 20.885382
19.306498 20.887096
19.377289 20.790855
19.344568 20.760878
19.375343 20.809738
19.373410 20.906343
19.382260 20.871328
19.392086 20.869394
19.474602 20.891960
19.508955 20.894703
19.505316 20.827423
19.489300 20.887842
19.453556 20.976963
19.446140 20.968155
19.511340 20.906830
19.575659 20.913033
19.565695 20.862915
19.520410 20.968935
19.507317 21.028715
19.583640 21.005554
19.562650 21.063406
19.515198 21.176031
19.537085 21.177382
19.636738 21.140451
19.709175 21.089043
19.754374 21.087849
19.789820 21.068040
19.715755 21.063168
19.713990 21.134604
19.707220 21.164768
19.704645 21.099350
19.783928 21.063435
19.738882 20.971340
19.713360 20.955145
19.776379 20.914370
19.765398 20.881020
19.787120 20.913078
19.824974 20.911684
19.824448 20.830513
19.841883 20.847208
19.806133 20.866968
19.768784 20.854410
19.719368 20.742014
19.775696 20.738491
19.782803 20.665728
19.775988 20.705349
19.752205 20.678484
19.703060 20.579850
19.650270 20.605000
19.678650 20.641127
19.758095 20.621805
19.914234 20.610662
19.976448 20.629768
20.082977 20.631575
20.151093 20.665860
20.128525 20.749067
20.168951 20.718222
20.229450 20.742254
20.208800 20.765020
20.186378 20.810738
20.089191 20.837150
20.023190 20.842615
20.132627 20.814898
20.181574 20.792990
20.248716 20.796787
20.280231 20.740599
20.230463 20.798828
20.290373 20.797290
20.336330 20.868847
20.302760 20.901094
20.218496 20.815514
20.160776 20.877337
20.205640 20.869823
20.193987 20.882664
20.082045 20.875986
20.116459 20.877548
20.185505 20.846598
20.142470 20.902023
20.180040 20.873468
20.092989 20.907465
20.044247 20.930740
19.947094 20.909174
19.883060 20.946306
19.937151 20.969854
19.970060 20.973654
19.974533 20.997038
19.926474 20.933321
19.858994 20.928936
19.876130 20.853594
19.906580 20.844069
19.911354 20.865313
19.882425 20.895613
19.864168 20.839110
19.902632 20.859947
19.903214 20.821331
19.796570 20.892906
19.802307 20.956406
19.862326 21.028198
19.867826 21.070890
19.959183 21.087461
20.024622 21.134417
20.167404 21.208650
20.213522 21.179516
20.307850 21.225216
20.310223 21.220512
20.179604 21.151285
20.113075 21.230255
20.164324 21.172022
20.177020 21.146584
20.151620 21.084060
20.118525 21.039528
20.033514 20.892796
19.979382 20.795364
19.992050 20.801030
20.004896 20.802790
19.942371 20.875298
19.930357 20.845596
19.990604 20.795921
19.984318 20.817923
19.963530 20.795588
20.014220 20.852068
20.014212 20.821295
19.944658 20.858612
19.964441 20.841257
19.980234 20.825314
20.067114 20.892670
20.084900 20.915325
20.051903 21.035830
20.108158 21.201033
20.155632 21.291441
20.125555 21.399603
20.049635 21.418694
19.994638 21.359877
19.987223 21.327621
19.981071 21.330780
20.000460 21.418780
19.945658 21.471200
19.907215 21.424585
19.945292 21.383830
20.004433 21.439972
